IDSort,IDSortStorage,SortDescr,IDRaw,IDCategory,IDSortSubCategory,IDMUnit,PieceWeithg,IDOperation,SortYield,SortActivate,Price,IDSortRecipe,IDSortDelete,IDSortLoked,Icon,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
6916,"201705","ΦΟΙΝΙΚΕΛΑΙΟ ΥΔΡΟΓΟΝΟΜΕΝΟ",896,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.2500,1,0,0,,,,,,,,,,,0,0
6917,"201706","ΛΙΠΟΣ SHASTA",896,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.9100,1,0,0,,,,,,,,,,,0,0
6918,"201707","ΑΡΑΒΟΣΙΤΕΛΑΙΟ",217,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.2800,1,0,0,,,,,,,,,,,0,0
6919,"201710","ΒΟΥΤ.ΓΑΛ/ΤΟΣ ΕΟΚ",219,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,6.4000,1,0,0,,,,,,,,,,,0,0
6920,"201711","ΕΛΑΙΟΛΑΔΟ",220,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.1000,1,0,0,,,,,,,,,,,0,0
6921,"201712","ΗΛΙΕΛΑΙΟ",221,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.1900,1,0,0,,,,,,,,,,,0,0
6922,"201713","ΛΙΠΟΣ D.100",896,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.5400,1,0,0,,,,,,,,,,,0,0
6923,"201714","ΚΑΡΥΔΕΛΑΙΟ ΥΔΡΟΓΟΝΟΜΕΝΟ",909,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,,,,,,,0,0
6924,"201719","ΒΟΥΤΥΡΟ ΓΑΛΑΚΤΟΣ  ΑΙΓΟΠΡΟΒΕΙΟ 99,8%",224,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,7.1000,1,0,0,,,,,,,,,,,0,0
6925,"201727","OVAM",221,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.6290,1,0,0,,,,,,,,,,,0,0
6926,"201728","CARLO",221,"Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.9550,1,0,0,,,,,,,,,,,0,0
6928,"201803","ΡΟΥΜΙ",233,"Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.7860,1,0,0,,,,,,,,,,,0,0
6929,"201805","KONIAK",232,"Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,11.4300,1,0,0,,,,,,,,,,,0,0
6930,"201806","ΜΠΥΡΑ",1044,"Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,,,,,,,0,0
6931,"201807","ΡΕΤΣΙΝΑ",231,"Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.3000,1,0,0,,,,,,,,,,,0,0
6932,"201808","ΚΡΑΣΙ ΚΟΚΚΙΝΟ",231,"Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.1000,1,0,0,,,,,,,,,,,0,0
6933,"201809","ΚΡΑΣΙ ΛΕΥΚΟ",962,"Α_ΥΛΗ","2018",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.2100,1,0,0,,,,,,,,,,,0,0
6934,"201901","ΜΑΡΜΕΛΑΔΑ ΡΟΔΑΚΙΝΟ",235,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.6270,1,0,0,,,,,,,,,,,0,0
6935,"201902","ΜΕΡΕΝΤΑ",113,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.1460,1,0,0,,,,,,,,,,,0,0
6936,"201904","ΤΖΕΛ  ΔΙΑΦΑΝΟ",1022,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.1730,1,0,0,,,,,,,,,,,0,0
6937,"201912","ΤΖΕΛ ΜΗΛΟ",1022,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.9880,1,0,0,,,,,,,,,,,0,0
6938,"201913","ΤΖΕΛ ΤΣΕΡΥ",1022,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,4.8830,1,0,0,,,,,,,,,,,0,0
6939,"201915","ΜΑΡΜΕΛΑΔΑ ΦΡΑΟΥΛΑ",235,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.8290,1,0,0,,,,,,,,,,,0,0
6940,"201920","ΤΖΕΛ ΔΙΑΦΑΝΟ ΑΡΤΙΖΑΝ",1022,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.5500,1,0,0,,,,,,,,,,,0,0
6941,"202302","ΜΕΙΓΜΑ ΣΟΥΦΛΕ",833,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.9500,1,0,0,,,,,,,,,,,0,0
6943,"202304","ΣΙΚΑΛΗ ΠΑΠΑΦΙΛΗ(ΜΕΙΓΜΑ)",261,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.5800,1,0,0,,,,,,,,,,,0,0
6944,"202305","ΜΙΓΜΑ FITTY (βιταμίνες-μεταλλικά άλατα)",262,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.5800,1,0,0,,,,,,,,,,,0,0
6945,"202306","NIΦΑΔΕΣ ΣΙΤΟΥ",277,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.2000,1,0,0,,,,,,,,,,,0,0
6946,"202307","MAMAS CAKE ΣΟΚΟΛΑΤΑ",1046,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.4680,1,0,0,,,,,,,,,,,0,0
6947,"202308","MAMAS CAKE ΑΣΠΡΟ",833,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.1820,1,0,0,,,,,,,,,,,0,0
6948,"202309","RUSTIKAL(ROGGENBACK)",1049,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.9460,1,0,0,,,,,,,,,,,0,0
6949,"202310","STABILASE",1059,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.5300,1,0,0,,,,,,,,,,,0,0
6950,"202311","Zee-ΜΩΤΟ",1060,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.4400,1,0,0,,,,,,,,,,,0,0
6951,"202312","ΟΚΤΑΣΠΟΡΟ(KRAFT KORN)",1051,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.1160,1,0,0,,,,,,,,,,,0,0
6952,"202313","EXTRA",1057,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.9100,1,0,0,,,,,,,,,,,0,0
6953,"202315","FIESTA CORN",260,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.1730,1,0,0,,,,,,,,,,,0,0
6954,"202316","FIESTA PICANTE",1061,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,4.1420,1,0,0,,,,,,,,,,,0,0
6955,"202318","PANE LUCIANE",1048,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.5900,1,0,0,,,,,,,,,,,0,0
6956,"202319","P1 ΒΕΛΤΙΩΤΙΚΟ ΜΠΑΓΚΕΤΑΣ",1047,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.2000,1,0,0,,,,,,,,,,,0,0
6957,"200839","OLYMPIAL FRESH",141,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,3.3550,1,0,0,,,,,,,,,,,0,0
6958,"202321","KORN BECK PREMIUM",1050,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.6980,1,0,0,,,,,,,,,,,0,0
6959,"202322","FORTSCHRITT",1058,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.5400,1,0,0,,,,,,,,,,,0,0
6960,"202323","ΡΑΙΣΚΡΙΜ  ΑΣΠΡΟ",833,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.4400,1,0,0,,,,,,,,,,,0,0
6961,"202324","ΝΙΦΑΔΕΣ ΚΡΙΘΑΡΙΟΥ",901,"Α_ΥΛΗ","2026",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.8600,1,0,0,,,,,,,,,,,0,0
6962,"202325","ΝΙΦΑΔΕΣ ΣΙΚΑΛΗΣ",870,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.5000,1,0,0,,,,,,,,,,,0,0
6963,"202326","DINKEL",1062,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.8360,1,0,0,,,,,,,,,,,0,0
6964,"202327","SANTA MAMA'S CAKE",833,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.9830,1,0,0,,,,,,,,,,,0,0
6965,"202328","JOGOFINE-ΝΤΟΝΑΤΣ",1063,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.1900,1,0,0,,,,,,,,,,,0,0
6966,"202403","ΦΥΛΛΟ ΚΡΟΥΣΤΑΣ ΒΗΡΥΤΟΥ",265,"Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.4200,1,0,0,,,,,,,,,,,0,0
6967,"202501","ΜΑΓΙΟΝΕΖΑ",272,"Α_ΥΛΗ","2025",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.2600,1,0,0,,,,,,,,,,,0,0
6968,"202701","ΤΥΡΟΠΙΤΑ  ΣΦΟΛΙΑΤΑΣ ΑΨΗΤΗ",1067,"Α_ΥΛΗ","0",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.4350,1,0,0,,,,,,,,,,,0,0
6969,"202702","ΣΠΑΝΑΚΟΠΙΤΑ ΑΨΗΤΗ",1067,"Α_ΥΛΗ","0",2,1.0000000000000001e-01,"Χ_Φ",1.0000000000000000e+00,1,0.8000,1,0,0,,,,,,,,,,,0,0
6970,"202801","ΣΙΡΟΠ/ΤΑ ΜΠΑΚΛΑΒΑΣ ΤΑΨΙ  ΑΨΗΤΟ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.6600,1,0,0,,,,,,,,,,,0,0
6971,"202802","ΣΙΡΟΠΙΑΣΤΑ ΠΑΡΑΔΟΣΙΑΚΟ ΤΡΙΓΩΝΟ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.6600,1,0,0,,,,,,,,,,,0,0
6972,"202803","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΙΝΔΟΚΑΡΥΔΟ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,6.9200,1,0,0,,,,,,,,,,,0,0
6973,"202804","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΣΟΚΟΛΑΤΑ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.5000,1,0,0,,,,,,,,,,,0,0
6974,"202805","ΣΙΡ/ΤΑ ΑΝΑΤΟΛΗΣ ΓΑΛΑΚΤΟΜΠΟΥΡΕΚΟ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.6600,1,0,0,,,,,,,,,,,0,0
6975,"202806","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΚΑΝΤΑΙΦΙ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.6600,1,0,0,,,,,,,,,,,0,0
6976,"202807","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΦΥΣΤΙΚΗ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.7700,1,0,0,,,,,,,,,,,0,0
6977,"202808","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΧΟΥΡΜΑΣ",1076,"Α_ΥΛΗ","01",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.5000,1,0,0,,,,,,,,,,,0,0
6978,"209101","ΦΙΛΜ ΠΟΛΥΠΡΟΠΥΛΕΝΙΟΥ",,"ΥΤΣ","2091",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,6.5700,1,0,0,,,,,,,,,,,0,0
6979,"209999","ΧΩΡΙΣ ΤΥΛΙΞΗ",,"Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,,,,,,,0,0
6981,"991001","ΗΜΑ ΠΡΟΖΥΜΙ ΤΣΙΑΠΑΤΑΣ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6982,"991002","ΗΜΑ ΦΡΕΣΚΑΔΟΥΡΑ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6983,"991003","ΗΜΑ ΠΑΣΤΟ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6984,"991004","ΗΜΑ ΖΥΜΗ  ΜΠΡΙΟΖ  ΠΑΡΑΔΟΣΙΑΚΗ",,"Φ_Α",,1,1.0000000000000000e+00,"Α09",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6985,"991005","ΗΜΑ ΖΥΜΗ ΠΕΙΝΙΡΛΙ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6986,"991006","ΗΜΑ ΥΓΡΟ ΠΡΟΖΥΜΙ(μηχανής)",,"Φ_Α",,1,1.0000000000000000e+00,"Α09",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6987,"992001","ΗΜΑ ΖΥΜΗ ΒΑΣΗΣ ΤΑΡΤΑΣ ΑΛΜΥΡΗΣ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6988,"992002","ΗΜΑ ΖΥΜΗ ΜΠΙΣΚΟΤΟ ΠΤΙ-ΦΟΥΡ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.5000000000000007e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
6990,"992004","ΗΜΑ ΖΥΜΗ ΠΑΣΤΑ ΦΛΟΡΑ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6991,"993001","ΗΜΑ ΣΙΡΟΠΙ 30οBe",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.2000000000000004e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
6992,"993002","ΗΜΑ ΣΙΡΟΠΙ 28οBe",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.0000000000000002e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
6993,"794001","ΗΜB ΣΑΛΤΣΑ ΚΑΛΤΣΟΝΕ ΝΗΣΤΙΣΙΜΟ",,"Φ_Β",,1,1.0000000000000000e+00,"Ζ03",9.2000000000000004e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
6994,"794002","ΗΜB ΓΕΜΙΣΗ ΡΟΞ",,"Φ_Β",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6995,"994003","ΗΜΑ ΓΕΜΙΣΗ ΤΥΡΟΠΙΤΑΣ(Σμαρν)",,"Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6996,"794004","ΗΜB ΓΕΜΙΣΗ ΜΠΟΥΓΑΤΣΑΣ",,"Φ_Β",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
6997,"995001","ΗΜΑ ΖΥΜΗ ΚΟΥΛΟΥΡΙ-ΜΕΡΕΝΤΑ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",8.4999999999999998e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
6998,"995002","ΗΜΑ ΖΥΜΗ ΜΕΛΟΜΑΚΑΡΟΝΟ",,"Φ_Α",,1,1.0000000000000000e+00,"Α04",9.2000000000000004e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
6999,"995003","ΗΜΑ ΖΥΜΗ ΚΟΥΡΑΜΠΙΕ",,"Φ_Α",,1,1.0000000000000000e+00,"Α04",9.5000000000000007e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
7000,"995004","ΗΜΑ ΖΥΜΗ  ΜΕΘΥΣΜΕΝΟ",,"Φ_Α",,1,1.0000000000000000e+00,"Α04",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
7001,"995005","ΗΜΑ ΖΥΜΗ ΑΛΕΞΑΝΔΡΙΝΟ",,"Φ_Α",,1,1.0000000000000000e+00,"Α04",9.4000000000000006e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
7002,"995006","ΗΜΑ ΖΥΜΗ ΚΑΡΥΔΟΠΙΤΑ",,"Φ_Α",,1,1.0000000000000000e+00,"Α04",9.2000000000000004e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
7003,"995008","ΗΜΑ ΖΥΜΗ ΡΕΒΑΝΙ ΑΝΑΓΝΩΣΤΟΥ",,"Φ_Α",,1,1.0000000000000000e+00,"Α04",9.2000000000000004e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
7005,"996001","ΗΜΑ ΖΥΜΗ ΨΩΜΑΚΙ ΓΙΑ ΣΑΝΤΟΥΙΤΣ",,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",8.4999999999999998e-01,1,0.0000,0,0,0,,,,,,,,,,,0,0
7006,"996002","ΗΜΑ ΖΥΜΗ ΝΤΟΝΑΤΣ",1063,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,,,,,,,0,0
7007,"10001","ΑΡΤΟΠ/ΣΜΑ Τ.ΦΑΡΙΝΑ ΚΑΤΕΡΙΝΗΣ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α09",7.8000000000000003e-01,1,0.7076,1,0,0,,,,,7.0000000000000007e-02,,,,,,0,0
7008,"10002","ΑΡΤΟΠ/ΣΜΑ Τ.ΧΩΡΙΑΤΙΚΟ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α02",7.8000000000000003e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7009,"10003","ΑΡΤΟΠ/ΣΜΑ Τ.ΦΑΡΙΝΑ",,"Φ_Γ","10",2,7.5000000000000000e-01,"Α02",8.0000000000000004e-01,1,1.4160,1,0,0,,,,,,,,,,,0,0
7010,"10004","ΑΡΤΟΠ/ΣΜΑ Τ.90%",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α02",7.9500000000000004e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7011,"10005","ΣΑΝΤΟΥΙΤΣ ΨΩΜΑΚΙ",,"Φ_Γ","10",2,5.9999999999999998e-02,"Α09",8.4999999999999998e-01,1,0.2650,1,0,0,,,,,,,,,,,0,0
7012,"10006","ΚΟΥΛΟΥΡΙ ΘΕΣΣΑΛΟΝΙΚΗΣ",,"Φ_Γ","10",2,7.5187969924812026e-02,"Α12",8.4999999999999998e-01,1,0.4422,1,0,0,,,,,,,,,,,0,0
7013,"10010","ΝΤΟΝΑΤΣ",,"Φ_Γ","10",2,8.9999999999999997e-02,"Α09",8.3000000000000007e-01,1,0.8850,1,0,0,,,,,,,,,,,0,0
7015,"10012","ΚΟΥΛΟΥΡΙ ΜΕΡΕΝΤΑ",,"Φ_Γ","10",2,1.0500000000000000e-01,"Α12",1.0000000000000000e+00,1,0.7076,1,0,0,,,,,,,,,,,0,0
7016,"10013","ΛΕΙΤΟΥΡΓΙΕΣ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α09",8.0000000000000004e-01,1,0.9729,1,0,0,,,,,,,,,,,0,0
7017,"10014","ΑΡΤΟΠ/ΣΜΑ Τ.ΓΑΛΛΙΚΗ ΜΠΑΚΕΤΑ",,"Φ_Γ","10",2,2.5000000000000000e-01,"Α09",7.5000000000000000e-01,1,0.6637,1,0,0,,,,,,,,,,,0,0
7018,"10015","ΑΡΤΟΠ/ΣΜΑ Τ. ΛΑΓΑΝΑ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α02",8.2000000000000006e-01,1,1.3270,1,0,0,,,,,,,,,,,0,0
7019,"10016","ΑΡΤΟΠ/ΣΜΑ Τ.ΦΡΑΝΤΖΟΛΑΚΙ",,"Φ_Γ","10",2,2.0000000000000001e-01,"Α09",8.2400000000000007e-01,1,0.5307,1,0,0,,,,,,,,,,,0,0
7020,"10017","ΑΡΤΟΠ/ΜΑ ΜΠΑΚΕΤΑΚΙ ΜΑΥΡΟ",,"Φ_Γ","10",2,2.5000000000000000e-01,"Α09",8.4999999999999998e-01,0,0.5749,1,0,0,,,,,,,,,,,0,0
7021,"10018","ΑΡΤΟΠ/ΣΜΑ Τ.ΠΙΝΑΚΩΤΙ 350gr(χειροποιητο)",,"Φ_Γ","10",2,3.5087719298245612e-01,"Α02",8.1299999999999994e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7022,"10019","ΑΡΤΟΠ/ΣΜΑ Τ.ΣΙΜΙΓΔΑΛΙ",,"Φ_Γ","10",2,8.5000000000000006e-02,"Α01",8.4999999999999998e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7023,"10020","ΑΡΤΟΠ/ΣΜΑ Τ.ΤΣΙΑΠΑΤΑ ΦΟΡΜΑΚΙ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α02",8.4999999999999998e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7024,"10021","ΑΡΤΟΠ/ΣΜΑ Τ.ΧΩΡΙΑΤΙΚΟ ΜΠΑΓΚΕΤΑΚΙ",,"Φ_Γ","10",2,2.0000000000000001e-01,"Α09",7.8000000000000003e-01,1,0.5300,1,0,0,,,,,,,,,,,0,0
7025,"10022","ΑΡΤΟΠ/ΣΜΑ Τ.ΜΑΡΓΑΡΙΤΑ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α09",8.2799999999999996e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7026,"10024","ΑΡΤΟΠ/ΣΜΑ Τ.ΜΠΑΚΕΤΑΚΙ ΠΙΤΣΑΡΙΑΣ",,"Φ_Γ","10",2,2.0999999999999999e-01,"Α09",7.8000000000000003e-01,1,0.5300,1,0,0,,,,,,,,,,,0,0
7027,"10025","ΑΡΤΟΠ/ΣΜΑ Τ.ΛΑΔΕΡΟ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α02",8.1299999999999994e-01,1,0.7500,1,0,0,,,,,,,,,,,0,0
7028,"10027","ΑΡΤΟΠ/ΣΜΑ Τ.ΟΛΙΚΗΣ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α09",7.8000000000000003e-01,1,0.7960,1,0,0,,,,,,,,,,,0,0
7029,"10030","ΑΡΤΟΠ/ΣΜΑ Τ.ΣΤΑΡΕΝΙΟ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α09",7.8000000000000003e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7030,"10031","ΑΡΤΟΠ/ΣΜΑ Τ.ΠΑΡΑΔΟΣΙΑΚΟ",,"Φ_Γ","10",2,5.0000000000000000e-01,"Α09",8.3000000000000007e-01,1,1.0613,1,0,0,,,,,,,,,,,0,0
7031,"10032","ΑΡΤΟΠ/ΣΜΑ Τ.ΧΩΡ. ΓΕΡΜΑΝΙΑΣ",,"Φ_Γ","10",2,5.0000000000000000e-01,"Α02",8.3000000000000007e-01,1,1.0620,1,0,0,,,,,,,,,,,0,0
7032,"10033","ΑΡΤΟΠ/ΣΜΑ Τ.ΣΟΥΣΑΜΕΝΙΟ",,"Φ_Γ","10",2,3.4999999999999998e-01,"Α01",7.8500000000000003e-01,1,0.7518,1,0,0,,,,,,,,,,,0,0
7033,"10034","ΑΡΤΟΠ/ΣΜΑ Τ.ΠΡΟΖΥΜΙ 750g",,"Φ_Γ","10",2,7.5000000000000000e-01,"Α02",8.3000000000000007e-01,1,1.5036,1,0,0,,,,,,,,,,,0,0
7034,"10035","ΑΡΤΟΠ/ΣΜΑ Τ.ΤΑΨΙΟΥ",,"Φ_Γ","10",2,7.5000000000000000e-01,"Α02",8.0000000000000004e-01,1,1.5036,1,0,0,,,,,,,,,,,0,0
7035,"10037","ΚΟΥΛΟΥΡΙ ΘΕΣΑΛΟΝΙΚΗΣ ΤΣΕΛΕΜΠΗ",,"Φ_Γ","10",2,8.0000000000000002e-02,"Α09",8.4999999999999998e-01,1,0.4422,1,0,0,,,,,,,,,,,0,0
7036,"10038","ΑΡΤΟΠ/ΣΜΑ Τ.ΟΛΙΚΗΣ ΣΚΛΗΡΟ",,"Φ_Γ","10",2,3.5087719298245612e-01,"Α09",8.4999999999999998e-01,0,0.7960,1,0,0,,,,,,,,,,,0,0
