IDStoreControl,IDMarketer,Date,NoApod,Incam
26720,924,"07/29/13 00:00:00",394,918.9000
26721,890,"07/29/13 00:00:00",291,647.3000
26722,879,"07/29/13 00:00:00",596,1350.8800
26723,880,"07/29/13 00:00:00",401,980.3000
26724,937,"07/29/13 00:00:00",346,715.9500
26725,880,"07/30/13 00:00:00",436,1051.4500
26726,970,"07/30/13 00:00:00",193,496.0000
26727,937,"07/30/13 00:00:00",404,885.3500
26728,969,"07/30/13 00:00:00",354,915.8800
26729,924,"07/30/13 00:00:00",400,939.0000
26730,879,"07/30/13 00:00:00",549,1370.2100
26731,890,"07/30/13 00:00:00",313,749.2000
26732,914,"07/30/13 00:00:00",,80.0000
26733,914,"07/31/13 00:00:00",,84.0000
26734,883,"07/30/13 00:00:00",,66.0000
26735,883,"07/31/13 00:00:00",,57.0000
26736,886,"07/30/13 00:00:00",,145.0000
26737,886,"07/31/13 00:00:00",,125.0000
26738,906,"07/30/13 00:00:00",,42.0000
26739,906,"07/31/13 00:00:00",,45.0000
26740,905,"07/30/13 00:00:00",,59.0000
26741,905,"07/31/13 00:00:00",,56.0000
26742,912,"07/20/13 00:00:00",,149.6300
26743,912,"07/22/13 00:00:00",,2.2500
26744,912,"07/23/13 00:00:00",,94.8000
26745,912,"07/24/13 00:00:00",,82.2300
26746,912,"07/25/13 00:00:00",,32.7500
26747,912,"07/26/13 00:00:00",,58.2900
26748,912,"07/27/13 00:00:00",,158.0500
26749,912,"07/29/13 00:00:00",,64.3800
26750,879,"07/31/13 00:00:00",557,1425.8000
26751,937,"07/31/13 00:00:00",383,847.9500
26752,880,"07/31/13 00:00:00",394,1035.7000
26753,890,"07/31/13 00:00:00",303,713.5000
26754,924,"07/31/13 00:00:00",431,982.7500
26755,969,"07/31/13 00:00:00",380,953.7300
26756,970,"07/31/13 00:00:00",188,490.5000
26757,914,"08/01/13 00:00:00",,80.0000
26758,883,"08/01/13 00:00:00",,76.0000
26759,906,"08/01/13 00:00:00",,45.0000
26760,886,"08/01/13 00:00:00",,113.0000
26761,905,"08/01/13 00:00:00",,106.0000
26762,970,"08/01/13 00:00:00",206,601.0000
26763,969,"08/01/13 00:00:00",453,882.4000
26764,880,"08/01/13 00:00:00",428,1110.9500
26765,924,"08/01/13 00:00:00",416,953.2000
26766,937,"08/01/13 00:00:00",432,930.0000
26767,879,"08/01/13 00:00:00",580,1362.3400
26768,890,"08/01/13 00:00:00",299,727.5000
26769,883,"08/02/13 00:00:00",,76.0000
26770,886,"08/02/13 00:00:00",,108.0000
26771,906,"08/02/13 00:00:00",,45.0000
26772,905,"08/02/13 00:00:00",,56.0000
26773,914,"08/02/13 00:00:00",,90.0000
26774,937,"08/02/13 00:00:00",422,945.2500
26775,880,"08/02/13 00:00:00",408,1039.1000
26776,969,"08/02/13 00:00:00",384,1027.6700
26777,924,"08/02/13 00:00:00",419,970.9500
26778,879,"08/02/13 00:00:00",599,1477.1300
26779,890,"08/02/13 00:00:00",314,766.0500
26780,970,"08/03/13 00:00:00",267,876.4000
26781,890,"08/03/13 00:00:00",411,1166.4000
26782,970,"08/02/13 00:00:00",205,523.7000
26783,969,"08/03/13 00:00:00",439,1360.3500
26784,924,"08/03/13 00:00:00",378,1089.1000
26785,880,"08/03/13 00:00:00",540,1806.8500
26786,937,"08/03/13 00:00:00",458,1244.3900
26787,879,"08/03/13 00:00:00",564,1776.7600
26788,969,"08/05/13 00:00:00",350,896.0000
26789,970,"08/05/13 00:00:00",207,502.9500
26790,924,"08/05/13 00:00:00",398,981.7000
26791,879,"08/05/13 00:00:00",400,1586.4200
26792,937,"08/05/13 00:00:00",400,838.6000
26793,880,"08/05/13 00:00:00",455,1096.5200
26794,890,"08/05/13 00:00:00",326,727.6000
26795,906,"08/03/13 00:00:00",,92.0000
26796,906,"08/05/13 00:00:00",,45.0000
26797,906,"08/06/13 00:00:00",,45.0000
26798,886,"08/03/13 00:00:00",,249.0000
26799,886,"08/05/13 00:00:00",,107.0000
26800,886,"08/06/13 00:00:00",,117.0000
26801,883,"08/03/13 00:00:00",,131.0000
26802,883,"08/05/13 00:00:00",,74.0000
26803,883,"08/06/13 00:00:00",,74.0000
26804,914,"08/03/13 00:00:00",,200.0000
26805,914,"08/05/13 00:00:00",,80.0000
26806,914,"08/06/13 00:00:00",,98.0000
26807,937,"08/06/13 00:00:00",404,895.9500
26808,924,"08/06/13 00:00:00",386,894.7500
26809,969,"08/06/13 00:00:00",372,859.7800
26810,970,"08/06/13 00:00:00",192,507.6000
26811,890,"08/06/13 00:00:00",308,782.8000
26812,879,"08/06/13 00:00:00",533,1356.3100
26813,880,"08/06/13 00:00:00",428,1126.5500
26814,912,"07/30/13 00:00:00",,80.9500
26815,912,"07/31/13 00:00:00",,68.9000
26816,912,"08/01/13 00:00:00",,105.7500
26817,912,"08/02/13 00:00:00",,94.0000
26818,912,"08/03/13 00:00:00",,279.9600
26819,879,"08/07/13 00:00:00",528,1276.8700
26820,969,"08/07/13 00:00:00",375,831.2200
26821,937,"08/07/13 00:00:00",350,797.7500
26822,890,"08/07/13 00:00:00",311,737.8500
26823,880,"08/07/13 00:00:00",421,1095.0000
26824,970,"08/07/13 00:00:00",197,497.0500
26825,924,"08/07/13 00:00:00",410,998.7000
26826,937,"08/09/13 00:00:00",253,878.8000
26827,880,"08/09/13 00:00:00",422,1149.5800
26828,890,"08/09/13 00:00:00",308,763.1000
26829,970,"08/09/13 00:00:00",210,521.9500
26830,879,"08/09/13 00:00:00",568,1513.0900
26831,969,"08/09/13 00:00:00",382,1013.5500
26832,924,"08/09/13 00:00:00",387,944.4500
26833,912,"08/05/13 00:00:00",,89.9000
26834,970,"08/10/13 00:00:00",285,860.2500
26835,937,"08/10/13 00:00:00",430,1115.6500
26836,890,"08/10/13 00:00:00",453,1283.9500
26837,879,"08/10/13 00:00:00",597,1733.8400
26838,880,"08/10/13 00:00:00",516,1695.8500
26839,969,"08/10/13 00:00:00",449,1304.3200
26840,924,"08/10/13 00:00:00",413,1228.4500
26841,970,"08/08/13 00:00:00",207,506.3500
26842,890,"08/08/13 00:00:00",303,705.1000
26843,880,"08/08/13 00:00:00",384,989.6500
26844,937,"08/08/13 00:00:00",366,797.7700
26845,879,"08/08/13 00:00:00",553,1319.3500
26846,969,"08/08/13 00:00:00",361,939.0000
26847,924,"08/08/13 00:00:00",404,907.0500
26848,914,"08/07/13 00:00:00",,80.0000
26849,914,"08/08/13 00:00:00",,80.0000
26850,914,"08/09/13 00:00:00",,80.0000
26851,914,"08/10/13 00:00:00",,208.0000
26852,914,"08/12/13 00:00:00",,82.0000
26853,883,"08/07/13 00:00:00",,74.0000
26854,883,"08/08/13 00:00:00",,74.0000
26855,883,"08/09/13 00:00:00",,74.0000
26856,883,"08/10/13 00:00:00",,127.0000
26857,883,"08/12/13 00:00:00",,74.0000
26858,886,"08/07/13 00:00:00",,135.0000
26859,886,"08/08/13 00:00:00",,154.0000
26860,886,"08/09/13 00:00:00",,154.0000
26861,886,"08/10/13 00:00:00",,232.0000
26862,886,"08/12/13 00:00:00",,154.0000
26863,906,"08/07/13 00:00:00",,45.0000
26864,906,"08/08/13 00:00:00",,45.0000
26865,906,"08/09/13 00:00:00",,45.0000
26866,906,"08/10/13 00:00:00",,87.0000
26867,906,"08/12/13 00:00:00",,45.0000
26868,905,"08/03/13 00:00:00",,113.0000
26869,905,"08/05/13 00:00:00",,64.0000
26870,905,"08/06/13 00:00:00",,61.0000
26871,905,"08/07/13 00:00:00",,55.0000
26872,905,"08/08/13 00:00:00",,100.0000
26873,905,"08/09/13 00:00:00",,58.0000
26874,905,"08/10/13 00:00:00",,122.0000
26875,905,"08/12/13 00:00:00",,56.0000
26876,890,"08/12/13 00:00:00",328,796.6000
26877,879,"08/12/13 00:00:00",591,1439.4300
26878,880,"08/12/13 00:00:00",402,1091.4000
26879,937,"08/12/13 00:00:00",384,882.4500
26880,924,"08/12/13 00:00:00",438,994.4700
26881,969,"08/12/13 00:00:00",401,1049.1500
26882,970,"08/12/13 00:00:00",215,509.2000
26883,912,"08/06/13 00:00:00",,89.0000
26884,912,"08/07/13 00:00:00",,77.3000
26885,912,"08/08/13 00:00:00",,57.8500
26886,912,"08/09/13 00:00:00",,109.9000
26887,912,"08/10/13 00:00:00",,220.6500
26888,912,"08/12/13 00:00:00",,108.4500
26889,969,"08/13/13 00:00:00",382,949.7500
26890,890,"08/13/13 00:00:00",314,752.9000
26891,879,"08/13/13 00:00:00",543,1478.1700
26892,880,"08/13/13 00:00:00",385,1212.8200
26893,937,"08/13/13 00:00:00",390,886.4000
26894,924,"08/13/13 00:00:00",401,944.2500
26895,914,"08/13/13 00:00:00",,99.0000
26896,883,"08/13/13 00:00:00",,74.0000
26897,886,"08/13/13 00:00:00",,146.0000
26898,906,"08/13/13 00:00:00",,68.0000
26899,970,"08/13/13 00:00:00",214,542.8500
26900,937,"08/14/13 00:00:00",504,1391.3500
26901,890,"08/14/13 00:00:00",403,1234.0000
26902,924,"08/14/13 00:00:00",454,1392.5500
26903,880,"08/14/13 00:00:00",489,1608.1300
26904,879,"08/14/13 00:00:00",647,2245.9700
26905,970,"08/14/13 00:00:00",273,872.4500
26906,969,"08/14/13 00:00:00",474,1421.8000
26907,912,"08/13/13 00:00:00",,108.9000
26908,912,"08/14/13 00:00:00",,145.0000
26909,914,"08/14/13 00:00:00",,217.0000
26910,914,"08/16/13 00:00:00",,80.0000
26911,883,"08/14/13 00:00:00",,128.0000
26912,883,"08/16/13 00:00:00",,60.0000
26913,886,"08/14/13 00:00:00",,211.0000
26914,886,"08/16/13 00:00:00",,131.0000
26915,906,"08/14/13 00:00:00",,125.5000
26916,906,"08/16/13 00:00:00",,45.0000
26917,905,"08/13/13 00:00:00",,68.0000
26918,905,"08/14/13 00:00:00",,145.0000
26919,905,"08/16/13 00:00:00",,48.0000
26920,879,"08/16/13 00:00:00",489,1177.4100
26921,937,"08/16/13 00:00:00",348,807.7500
26922,924,"08/16/13 00:00:00",370,882.9000
26923,880,"08/16/13 00:00:00",431,1140.4000
26924,890,"08/16/13 00:00:00",309,662.2500
26925,969,"08/16/13 00:00:00",345,958.3000
26926,970,"08/16/13 00:00:00",123,498.9500
26927,970,"08/17/13 00:00:00",273,862.8000
26928,880,"08/17/13 00:00:00",573,1758.1000
26929,879,"08/17/13 00:00:00",601,1721.5800
26930,924,"08/17/13 00:00:00",365,1026.1400
26931,937,"08/17/13 00:00:00",438,1029.2900
26932,890,"08/17/13 00:00:00",441,1181.9500
26933,969,"08/17/13 00:00:00",418,1177.6500
26934,914,"08/17/13 00:00:00",,202.0000
26935,914,"08/19/13 00:00:00",,80.0000
26936,883,"08/17/13 00:00:00",,108.0000
26937,883,"08/19/13 00:00:00",,96.0000
26938,886,"08/17/13 00:00:00",,226.0000
26939,886,"08/19/13 00:00:00",,96.0000
26940,906,"08/17/13 00:00:00",,75.0000
26941,906,"08/19/13 00:00:00",,45.0000
26942,937,"08/19/13 00:00:00",424,928.9500
26943,969,"08/19/13 00:00:00",382,988.2700
26944,879,"08/19/13 00:00:00",581,1437.5000
26945,890,"08/19/13 00:00:00",312,725.2500
26946,924,"08/19/13 00:00:00",395,915.2000
26947,880,"08/19/13 00:00:00",460,1235.6000
26948,970,"08/19/13 00:00:00",222,597.2500
26949,914,"08/20/13 00:00:00",,80.0000
26950,883,"08/20/13 00:00:00",,61.0000
26951,886,"08/20/13 00:00:00",,147.0000
26952,906,"08/20/13 00:00:00",,45.0000
26953,905,"08/20/13 00:00:00",,56.0000
26954,970,"08/20/13 00:00:00",165,415.0500
26955,969,"08/20/13 00:00:00",364,939.0100
26956,879,"08/20/13 00:00:00",574,1452.6000
26957,890,"08/20/13 00:00:00",327,77.6000
26958,924,"08/20/13 00:00:00",397,931.1000
26959,937,"08/20/13 00:00:00",391,886.5500
26960,880,"08/20/13 00:00:00",416,1130.5000
26961,914,"08/21/13 00:00:00",,80.0000
26962,883,"08/21/13 00:00:00",,74.0000
26963,906,"08/21/13 00:00:00",,45.0000
26964,905,"08/21/13 00:00:00",,61.0000
26965,886,"08/21/13 00:00:00",,147.0000
26966,912,"08/16/13 00:00:00",,105.0300
26967,912,"08/17/13 00:00:00",,147.7300
26968,924,"08/21/13 00:00:00",412,939.7500
26969,937,"08/21/13 00:00:00",407,873.6000
26970,890,"08/21/13 00:00:00",322,690.3000
26971,879,"08/21/13 00:00:00",497,1524.6400
26972,970,"08/21/13 00:00:00",214,508.1000
26973,914,"08/22/13 00:00:00",,80.0000
26974,883,"08/22/13 00:00:00",,77.0000
26975,886,"08/22/13 00:00:00",,147.0000
26976,906,"08/22/13 00:00:00",,45.0000
26977,905,"08/22/13 00:00:00",,109.0000
26978,969,"08/21/13 00:00:00",409,982.9400
26979,880,"08/21/13 00:00:00",430,1066.9300
26980,912,"08/20/13 00:00:00",,14.0000
26981,912,"08/21/13 00:00:00",,33.2000
26982,970,"08/22/13 00:00:00",204,503.9500
26983,890,"08/22/13 00:00:00",326,772.5000
26984,879,"08/22/13 00:00:00",568,1386.9400
26985,937,"08/22/13 00:00:00",423,863.0500
26986,969,"08/22/13 00:00:00",381,964.4000
26987,924,"08/22/13 00:00:00",412,959.9500
26988,880,"08/22/13 00:00:00",398,1007.7100
26989,914,"08/23/13 00:00:00",,80.0000
26990,883,"08/23/13 00:00:00",,76.0000
26991,886,"08/23/13 00:00:00",,134.0000
26992,906,"08/23/13 00:00:00",,51.0000
26993,905,"08/23/13 00:00:00",,56.0000
26994,924,"08/23/13 00:00:00",423,982.8000
26995,970,"08/23/13 00:00:00",218,595.8000
26996,879,"08/23/13 00:00:00",569,1442.6500
26997,969,"08/23/13 00:00:00",407,1084.6100
26998,880,"08/23/13 00:00:00",397,1017.9600
26999,937,"08/23/13 00:00:00",381,869.3000
27000,890,"08/23/13 00:00:00",328,787.8000
27001,924,"08/24/13 00:00:00",410,850.2000
27002,890,"08/24/13 00:00:00",422,1181.5500
27003,937,"08/24/13 00:00:00",450,1121.4500
27004,879,"08/24/13 00:00:00",607,1938.7500
27005,880,"08/24/13 00:00:00",557,1726.6700
27006,970,"08/24/13 00:00:00",304,931.5000
27007,969,"08/24/13 00:00:00",420,1175.9000
27008,914,"08/24/13 00:00:00",,195.0000
27009,883,"08/24/13 00:00:00",,110.0000
27010,886,"08/24/13 00:00:00",,174.0000
27011,906,"08/24/13 00:00:00",,73.0000
27012,905,"08/24/13 00:00:00",,109.0000
27013,970,"08/26/13 00:00:00",239,624.1500
27014,880,"08/26/13 00:00:00",442,1139.1000
27015,890,"08/26/13 00:00:00",319,720.4000
27016,969,"08/26/13 00:00:00",401,1000.8000
27017,937,"08/26/13 00:00:00",404,871.2500
27018,924,"08/26/13 00:00:00",392,847.2000
27019,879,"08/26/13 00:00:00",557,1326.2500
27020,914,"08/26/13 00:00:00",,80.0000
27021,914,"08/27/13 00:00:00",,80.0000
27022,883,"08/26/13 00:00:00",,95.0000
27023,883,"08/27/13 00:00:00",,80.0000
27024,886,"08/26/13 00:00:00",,145.0000
27025,886,"08/27/13 00:00:00",,145.0000
27026,906,"08/26/13 00:00:00",,45.0000
27027,905,"08/26/13 00:00:00",,59.0000
27028,905,"08/27/13 00:00:00",,52.0000
27029,906,"08/27/13 00:00:00",,0.0000
27030,906,"08/28/13 00:00:00",,48.0000
27031,905,"08/28/13 00:00:00",,62.0000
27032,886,"08/28/13 00:00:00",,145.0000
27033,883,"08/28/13 00:00:00",,76.0000
27034,914,"08/28/13 00:00:00",,80.0000
27035,924,"08/27/13 00:00:00",366,866.9500
27036,970,"08/27/13 00:00:00",192,478.0000
27037,879,"08/27/13 00:00:00",591,1354.0500
27038,969,"08/27/13 00:00:00",380,949.5000
27039,890,"08/27/13 00:00:00",296,652.8000
27040,880,"08/27/13 00:00:00",409,1141.0000
27041,937,"08/27/13 00:00:00",414,811.2500
27042,970,"08/28/13 00:00:00",206,533.0000
27043,937,"08/28/13 00:00:00",412,913.7000
27044,880,"08/28/13 00:00:00",433,1094.4000
27045,890,"08/28/13 00:00:00",323,743.6000
27046,969,"08/28/13 00:00:00",340,974.6100
27047,879,"08/28/13 00:00:00",575,1324.9700
27048,924,"08/28/13 00:00:00",394,923.2500
27049,906,"08/29/13 00:00:00",,48.0000
27050,905,"08/29/13 00:00:00",,92.0000
27051,886,"08/29/13 00:00:00",,128.0000
27052,883,"08/29/13 00:00:00",,67.0000
27053,914,"08/29/13 00:00:00",,92.0000
27054,912,"08/22/13 00:00:00",,68.4300
27055,912,"08/23/13 00:00:00",,94.7500
27056,912,"08/24/13 00:00:00",,180.0300
27057,912,"08/26/13 00:00:00",,89.3000
27058,912,"08/27/13 00:00:00",,87.6600
27059,912,"08/28/13 00:00:00",,232.9800
27060,970,"08/29/13 00:00:00",208,602.0000
27061,890,"08/29/13 00:00:00",318,703.9000
27062,879,"08/29/13 00:00:00",618,1521.7500
27063,924,"08/29/13 00:00:00",394,945.2000
27064,937,"08/29/13 00:00:00",427,1200.2500
27065,880,"08/29/13 00:00:00",453,1089.6100
27066,969,"08/29/13 00:00:00",438,1018.9000
27067,912,"08/29/13 00:00:00",,46.2000
27068,914,"08/30/13 00:00:00",,80.0000
27069,883,"08/30/13 00:00:00",,77.0000
27070,886,"08/30/13 00:00:00",,128.0000
27071,906,"08/30/13 00:00:00",,50.0000
27072,905,"08/30/13 00:00:00",,45.0000
27073,912,"08/30/13 00:00:00",,49.4500
27074,879,"08/30/13 00:00:00",640,1629.5500
27075,969,"08/30/13 00:00:00",420,1100.4000
27076,924,"08/30/13 00:00:00",,988.7000
27077,890,"08/30/13 00:00:00",340,742.6000
27078,937,"08/30/13 00:00:00",423,930.9000
27079,880,"08/30/13 00:00:00",471,1185.6000
27080,970,"08/30/13 00:00:00",204,561.0000
27081,879,"08/31/13 00:00:00",653,1899.3200
27082,970,"08/31/13 00:00:00",291,870.4000
27083,890,"08/31/13 00:00:00",465,1257.2000
27084,937,"08/31/13 00:00:00",498,1284.7100
27085,880,"08/31/13 00:00:00",526,1681.8000
27086,924,"08/31/13 00:00:00",396,1059.0500
27087,969,"08/31/13 00:00:00",,1264.4200
27088,883,"08/31/13 00:00:00",,95.0000
27089,883,"09/02/13 00:00:00",,98.6000
27090,914,"08/31/13 00:00:00",,193.0000
27091,914,"09/02/13 00:00:00",,80.0000
27092,886,"08/31/13 00:00:00",,164.0000
27093,886,"09/02/13 00:00:00",,128.0000
27094,906,"08/31/13 00:00:00",,78.0000
27095,906,"09/02/13 00:00:00",,48.7000
27096,905,"08/31/13 00:00:00",,93.0000
27097,905,"09/02/13 00:00:00",,50.0000
27098,924,"09/02/13 00:00:00",,1096.3500
27099,970,"09/02/13 00:00:00",245,623.1000
27100,879,"09/02/13 00:00:00",620,1439.0600
27101,937,"09/02/13 00:00:00",431,480.9500
27102,969,"09/02/13 00:00:00",381,1061.0000
27103,890,"09/02/13 00:00:00",342,794.7500
27104,880,"09/02/13 00:00:00",461,1138.1100
27105,883,"09/03/13 00:00:00",,66.0000
27106,914,"09/03/13 00:00:00",,82.5000
27107,886,"09/03/13 00:00:00",,148.0000
27108,906,"09/03/13 00:00:00",,48.5000
27109,905,"09/03/13 00:00:00",,54.5000
27110,969,"09/03/13 00:00:00",420,1092.8200
27111,924,"09/03/13 00:00:00",338,938.2500
27112,890,"09/03/13 00:00:00",298,665.2500
27113,880,"09/03/13 00:00:00",404,999.1700
27114,937,"09/03/13 00:00:00",426,887.3000
27115,879,"09/03/13 00:00:00",576,1369.5300
27116,970,"09/03/13 00:00:00",213,604.5000
27117,912,"09/03/13 00:00:00",,58.0100
27118,912,"09/02/13 00:00:00",,81.3500
27119,914,"09/04/13 00:00:00",,85.0000
27120,883,"09/04/13 00:00:00",,66.0000
27121,886,"09/04/13 00:00:00",,121.0000
27122,906,"09/04/13 00:00:00",,49.0000
27123,905,"09/04/13 00:00:00",,51.0000
27124,970,"09/04/13 00:00:00",207,517.7000
27125,924,"09/04/13 00:00:00",356,883.7500
27126,937,"09/04/13 00:00:00",414,947.1000
27127,879,"09/04/13 00:00:00",579,1349.7000
27128,969,"09/04/13 00:00:00",386,1016.4500
27129,890,"09/04/13 00:00:00",323,763.2000
27130,880,"09/04/13 00:00:00",396,1027.5400
27131,914,"09/05/13 00:00:00",,80.0000
27132,883,"09/05/13 00:00:00",,60.0000
27133,886,"09/05/13 00:00:00",,121.0000
27134,906,"09/05/13 00:00:00",,48.0000
27135,905,"09/05/13 00:00:00",,83.0000
27136,970,"09/05/13 00:00:00",196,496.8500
27137,924,"09/05/13 00:00:00",407,952.0400
27138,937,"09/05/13 00:00:00",423,796.6500
27139,879,"09/05/13 00:00:00",422,1470.3600
27140,880,"09/05/13 00:00:00",395,1023.6500
27141,890,"09/05/13 00:00:00",331,787.0500
27142,890,"09/05/13 00:00:00",,0.0000
27143,969,"09/05/13 00:00:00",402,1063.8000
27144,970,"09/06/13 00:00:00",208,495.6500
27145,880,"09/06/13 00:00:00",409,1114.3500
27146,879,"09/06/13 00:00:00",565,1450.9800
27147,890,"09/06/13 00:00:00",346,742.1000
27148,937,"09/06/13 00:00:00",460,929.3000
27149,969,"09/06/13 00:00:00",421,1006.3300
27150,924,"09/06/13 00:00:00",392,914.6500
27151,969,"09/07/13 00:00:00",448,1220.0800
27152,890,"09/07/13 00:00:00",418,1151.1000
27153,880,"09/07/13 00:00:00",506,1556.1000
27154,937,"09/07/13 00:00:00",480,1259.7000
27155,924,"09/07/13 00:00:00",389,1100.0000
27156,879,"09/07/13 00:00:00",639,1766.7900
27157,970,"09/07/13 00:00:00",290,880.0000
27158,914,"09/06/13 00:00:00",,80.0000
27159,914,"09/07/13 00:00:00",,164.0000
27160,914,"09/09/13 00:00:00",,80.0000
27161,883,"09/06/13 00:00:00",,60.0000
27162,883,"09/07/13 00:00:00",,111.0000
27163,883,"09/09/13 00:00:00",,60.0000
27164,886,"09/06/13 00:00:00",,132.5000
27165,886,"09/07/13 00:00:00",,158.0000
27166,886,"09/09/13 00:00:00",,121.0000
27167,906,"09/06/13 00:00:00",,48.0000
27168,906,"09/07/13 00:00:00",,66.0000
27169,906,"09/09/13 00:00:00",,35.0000
27170,905,"09/06/13 00:00:00",,52.0000
27171,905,"09/07/13 00:00:00",,105.0000
27172,905,"09/09/13 00:00:00",,47.0000
27173,879,"09/09/13 00:00:00",550,1412.1000
27174,924,"09/09/13 00:00:00",410,954.8000
27175,937,"09/09/13 00:00:00",413,850.6500
27176,970,"09/09/13 00:00:00",222,565.5500
27177,969,"09/09/13 00:00:00",419,1078.2500
27178,880,"09/09/13 00:00:00",379,1060.4000
27179,890,"09/09/13 00:00:00",327,693.1500
27180,914,"09/10/13 00:00:00",,82.0000
27181,883,"09/10/13 00:00:00",,66.0000
27182,906,"09/10/13 00:00:00",,35.0000
27183,905,"09/10/13 00:00:00",,50.0000
27184,886,"09/10/13 00:00:00",,121.0000
27185,924,"09/10/13 00:00:00",393,852.7500
27186,880,"09/10/13 00:00:00",423,1103.1500
27187,890,"09/10/13 00:00:00",326,737.5000
27188,969,"09/10/13 00:00:00",384,967.7500
27189,879,"09/10/13 00:00:00",582,1417.2200
27190,937,"09/10/13 00:00:00",421,885.4800
27191,970,"09/10/13 00:00:00",207,527.4000
27192,914,"09/11/13 00:00:00",,80.0000
27193,883,"09/11/13 00:00:00",,60.0000
27194,886,"09/11/13 00:00:00",,121.0000
27195,906,"09/11/13 00:00:00",,35.0000
27196,905,"09/11/13 00:00:00",,53.9000
27197,880,"09/11/13 00:00:00",459,1080.1500
27198,879,"09/11/13 00:00:00",559,1556.6000
27199,969,"09/11/13 00:00:00",425,1086.9300
27200,924,"09/11/13 00:00:00",415,947.0500
27201,890,"09/11/13 00:00:00",321,676.8000
27202,970,"09/11/13 00:00:00",229,571.6500
27203,937,"09/11/13 00:00:00",414,822.4500
27204,912,"09/04/13 00:00:00",,72.9500
27205,912,"09/05/13 00:00:00",,69.6500
27206,912,"09/06/13 00:00:00",,43.1000
27207,912,"09/07/13 00:00:00",,152.8500
27208,912,"09/09/13 00:00:00",,33.9000
27209,912,"09/10/13 00:00:00",,52.9500
27210,914,"09/12/13 00:00:00",,80.0000
27211,883,"09/12/13 00:00:00",,60.0000
27212,886,"09/12/13 00:00:00",,108.0000
27213,906,"09/12/13 00:00:00",,40.0000
27214,905,"09/12/13 00:00:00",,76.0000
27215,969,"09/12/13 00:00:00",393,996.0500
27216,880,"09/12/13 00:00:00",396,976.2000
27217,879,"09/12/13 00:00:00",559,1364.3800
27218,970,"09/12/13 00:00:00",221,500.3500
27219,924,"09/12/13 00:00:00",399,872.7000
27220,890,"09/12/13 00:00:00",349,739.8000
27221,937,"09/12/13 00:00:00",421,840.5300
27222,914,"09/13/13 00:00:00",,80.0000
27223,883,"09/13/13 00:00:00",,60.0000
27224,886,"09/13/13 00:00:00",,95.0000
27225,906,"09/13/13 00:00:00",,40.0000
27226,905,"09/13/13 00:00:00",,55.0000
27227,970,"09/13/13 00:00:00",208,503.6500
27228,969,"09/13/13 00:00:00",431,1122.6000
27229,890,"09/13/13 00:00:00",379,801.6500
27230,937,"09/13/13 00:00:00",448,938.6500
27231,924,"09/13/13 00:00:00",445,1008.5000
27232,880,"09/13/13 00:00:00",458,1196.4500
27233,879,"09/13/13 00:00:00",606,1556.4700
27234,890,"09/14/13 00:00:00",446,1214.7500
27235,880,"09/14/13 00:00:00",528,1770.6000
27236,970,"09/14/13 00:00:00",313,981.0000
27237,969,"09/14/13 00:00:00",516,1437.0000
27238,924,"09/14/13 00:00:00",452,1266.4000
27239,937,"09/14/13 00:00:00",488,1298.4400
